Año,Sexo,Edad,Población
1966,M,52,36725
1966,M,53,35620
1966,M,54,34435
1966,M,55,33298
1966,M,56,32210
1966,M,57,30977
1966,M,58,29522
1966,M,59,27935
1966,M,60,26366
1966,M,61,24767
1966,M,62,23320
1966,M,63,22128
1966,M,64,21098
1966,M,65,20043
1966,M,66,19010
1966,M,67,17905
1966,M,68,16665
1966,M,69,15345
1966,M,70,14073
1966,M,71,12834
1966,M,72,11607
1966,M,73,10399
1966,M,74,9220
1966,M,75,8081
1966,M,76,6984
1966,M,77,5962
1966,M,78,5037
1966,M,79,4201
1966,M,80,14210
1967,M,0,251460
1967,M,1,229398
1967,M,2,219287
1967,M,3,211241
1967,M,4,203920
1967,M,5,197239
1967,M,6,190166
1967,M,7,183580
1967,M,8,177395
1967,M,9,171527
1967,M,10,166020
1967,M,11,160926
1967,M,12,155490
1967,M,13,149357
1967,M,14,142845
1967,M,15,136655
1967,M,16,130692
1967,M,17,124936
1967,M,18,119463
1967,M,19,114281
1967,M,20,109270
1967,M,21,104396
1967,M,22,100133
1967,M,23,96686
1967,M,24,93835
1967,M,25,91119
1967,M,26,88589
1967,M,27,86201
1967,M,28,83874
1967,M,29,81606
1967,M,30,79491
1967,M,31,77535
1967,M,32,75420
1967,M,33,73007
1967,M,34,70419
1967,M,35,67920
1967,M,36,65456
1967,M,37,63097
1967,M,38,60908
1967,M,39,58841
1967,M,40,56801
1967,M,41,54824
1967,M,42,52846
1967,M,43,50834
1967,M,44,48832
1967,M,45,46904
1967,M,46,45024
1967,M,47,43323
1967,M,48,41870
1967,M,49,40596
1967,M,50,39342
1967,M,51,38117
1967,M,52,36959
1967,M,53,35863
1967,M,54,34801
1967,M,55,33764
1967,M,56,32779
1967,M,57,31634
1967,M,58,30230
1967,M,59,28665
1967,M,60,27130
1967,M,61,25581
1967,M,62,24127
1967,M,63,22837
1967,M,64,21657
1967,M,65,20456
1967,M,66,19263
1967,M,67,18062
1967,M,68,16832
1967,M,69,15589
1967,M,70,14381
1967,M,71,13211
1967,M,72,12022
1967,M,73,10794
1967,M,74,9560
1967,M,75,8374
1967,M,76,7232
1967,M,77,6173
1967,M,78,5227
1967,M,79,4381
1967,M,80,14873
1968,M,0,255282
1968,M,1,233799
1968,M,2,223986
1968,M,3,216207
1968,M,4,209144
1968,M,5,203145
1968,M,6,196103
1968,M,7,189438
1968,M,8,183092
1968,M,9,177011
1968,M,10,171201
1968,M,11,165670
1968,M,12,160047
1968,M,13,154150
1968,M,14,148114
1968,M,15,142323
1968,M,16,136787
1968,M,17,131124
1968,M,18,125210
1968,M,19,119248
1968,M,20,113516
1968,M,21,107902
1968,M,22,103015
1968,M,23,99168
1968,M,24,96072
1968,M,25,93081
1968,M,26,90275
1968,M,27,87699
1968,M,28,85296
1968,M,29,83033
1968,M,30,80941
1968,M,31,79023
1968,M,32,76983
1968,M,33,74677
1968,M,34,72213
1968,M,35,69850
1968,M,36,67550
1968,M,37,65245
1968,M,38,62930
1968,M,39,60630
1968,M,40,58364
1968,M,41,56130
1968,M,42,54001
1968,M,43,52016
1968,M,44,50147
1968,M,45,48327
1968,M,46,46576
1968,M,47,44878
1968,M,48,43223
1968,M,49,41623
1968,M,50,40073
1968,M,51,38543
1968,M,52,37192
1968,M,53,36089
1968,M,54,35140
1968,M,55,34193
1968,M,56,33298
1968,M,57,32241
1968,M,58,30906
1968,M,59,29393
1968,M,60,27923
1968,M,61,26460
1968,M,62,25015
1968,M,63,23619
1968,M,64,22260
1968,M,65,20891
1968,M,66,19513
1968,M,67,18199
1968,M,68,16979
1968,M,69,15822
1968,M,70,14683
1968,M,71,13590
1968,M,72,12443
1968,M,73,11194
1968,M,74,9900
1968,M,75,8666
1968,M,76,7475
1968,M,77,6379
1968,M,78,5417
1968,M,79,4567
1968,M,80,15619
1969,M,0,259100
1969,M,1,238187
1969,M,2,228666
1969,M,3,221144
1969,M,4,214327
1969,M,5,208941
1969,M,6,201942
1969,M,7,195220
1969,M,8,188745
1969,M,9,182488
1969,M,10,176419
1969,M,11,170510
1969,M,12,164728
1969,M,13,159045
1969,M,14,153433
1969,M,15,147992
1969,M,16,142827
1969,M,17,137252
1969,M,18,130976
1969,M,19,124363
1969,M,20,118027
1969,M,21,111794
1969,M,22,106353
1969,M,23,102092
1969,M,24,98684
1969,M,25,95360
1969,M,26,92216
1969,M,27,89392
1969,M,28,86864
1969,M,29,84566
1969,M,30,82449
1969,M,31,80521
1969,M,32,78517
1969,M,33,76303
1969,M,34,73958
1969,M,35,71727
1969,M,36,69591
1969,M,37,67348
1969,M,38,64930
1969,M,39,62425
1969,M,40,59968
1969,M,41,57516
1969,M,42,55257
1969,M,43,53293
1969,M,44,51532
1969,M,45,49798
1969,M,46,48150
1969,M,47,46447
1969,M,48,44608
1969,M,49,42717
1969,M,50,40906
1969,M,51,39104
1969,M,52,37571
1969,M,53,36435
1969,M,54,35551
1969,M,55,34652
1969,M,56,33800
1969,M,57,32800
1969,M,58,31530
1969,M,59,30085
1969,M,60,28687
1969,M,61,27319
1969,M,62,25895
1969,M,63,24407
1969,M,64,22887
1969,M,65,21367
1969,M,66,19825
1969,M,67,18407
1969,M,68,17185
1969,M,69,16091
1969,M,70,15002
1969,M,71,13961
1969,M,72,12841
1969,M,73,11573
1969,M,74,10229
1969,M,75,8955
1969,M,76,7724
1969,M,77,6597
1969,M,78,5618
1969,M,79,4761
1969,M,80,16422
1970,M,0,263147
1970,M,1,242723
1970,M,2,233443
1970,M,3,226114
1970,M,4,219468
1970,M,5,214417
1970,M,6,207483
1970,M,7,200768
1970,M,8,194256
1970,M,9,187930
1970,M,10,181743
1970,M,11,175647
1970,M,12,169783
1970,M,13,164196
1970,M,14,158778
1970,M,15,153483
1970,M,16,148459
1970,M,17,142884
1970,M,18,136386
1970,M,19,129404
1970,M,20,122711
1970,M,21,116119
1970,M,22,110295
1970,M,23,105641
1970,M,24,101839
1970,M,25,98120
1970,M,26,94575
1970,M,27,91434
1970,M,28,88718
1970,M,29,86324
1970,M,30,84117
1970,M,31,82106
1970,M,32,80074
1970,M,33,77894
1970,M,34,75625
1970,M,35,73481
1970,M,36,71456
1970,M,37,69265
1970,M,38,66799
1970,M,39,64182
1970,M,40,61622
1970,M,41,59059
1970,M,42,56722
1970,M,43,54741
1970,M,44,52997
1970,M,45,51268
1970,M,46,49630
1970,M,47,47884
1970,M,48,45918
1970,M,49,43851
1970,M,50,41874
1970,M,51,39906
1970,M,52,38244
1970,M,53,37041
1970,M,54,36135
1970,M,55,35205
1970,M,56,34320
1970,M,57,33317
1970,M,58,32084
1970,M,59,30698
1970,M,60,29366
1970,M,61,28072
1970,M,62,26676
1970,M,63,25136
1970,M,64,23515
1970,M,65,21903
1970,M,66,20263
1970,M,67,18775
1970,M,68,17531
1970,M,69,16445
1970,M,70,15356
1970,M,71,14316
1970,M,72,13191
1970,M,73,11905
1970,M,74,10536
1970,M,75,9239
1970,M,76,7989
1970,M,77,6841
1970,M,78,5843
1970,M,79,4966
1970,M,80,17252
1971,M,0,267596
1971,M,1,247534
1971,M,2,238422
1971,M,3,231195
1971,M,4,224613
1971,M,5,219505
1971,M,6,212659
1971,M,7,206031
1971,M,8,199602
1971,M,9,193350
1971,M,10,187233
