AÑO,METAL,UDM,ETAPA,PROCESO,ESTRATO,TITULAR,UNIDAD,REGIÓN,PROVINCIA,DISTRITO,MES_1,MES_2,MES_3,MES_4,MES_5,MES_6,MES_7,MES_8,MES_9,MES_10,MES_11,MES_12
2009,Zinc,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA CAUDALOSA S.A.,AREQUIPA-M,ÁNCASH,Carhuaz,San Miguel De Aco,260.688171,260.688171,330.119177,226.961978,288.627008,355.050185,373.087255,354.958214,170.707785,252.343067,238.287556,153.18649
2009,Zinc,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA CAUDALOSA S.A.,HUACHOCOLPA UNO,Huancavelica,Huancavelica,Huachocolpa,711.83175,795.1731,868.6713,1044.052,781.0622,756.6067,872.0615,863.5581,838.678,818.04504,879.35718,839.69414
2009,Zinc,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA MILPO S.A.A.,CERRO LINDO  b),Ica,Chincha,Chavin,6771.10989,6389.406178,7428.990338,7756.864392,7629.29937,7143.82528,6012.9674,6426.024,6480.4674,6289.16143,6881.1443,6169.410361
2009,Zinc,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA MILPO S.A.A.,MILPO Nº1,Pasco,Pasco,Yanacancha,5201.79358,5243.75559,5081.40144,5638.61275,5230.81289,4307.75312,5419.117822,5730.471,5797.8716,5780.7224,5734.4437,5795.0759
2009,Zinc,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA RAURA S.A.,ACUMULACION RAURA  c),HUÁNUCO,Lauricocha,San Miguel De Cauri,1358.75403,336.32673,870.2574,1050.76577,1821.825101,1754.43625,2334.494452,1743.99124,1970.90484,2124.04556,1527.77324,1764.92692
2009,Zinc,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA SAN IGNACIO DE MOROCOCHA S.A.,SAN VICENTE,JUNÍN,Chanchamayo,Vitoc,2874.155107,2432.782065,3073.105512,2450.807137,2221.717371,2140.895214,2765.083185,2325.396267,2749.71314,1706.616339,1323.905617,1513.283326
2009,Zinc,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA SAN VALENTIN S.A.,SOLITARIA,Lima,Yauyos,Laraos,827.552559,566.385608,728.41141,696.530555,622.783265,943.701558,964.257812,991.419008,839.202924,1120.530762,725.974416,800.454562
2009,Zinc,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA SANTA LUISA S.A.,BERLIN,ÁNCASH,Bolognesi,Pacllon,101.204,101.31,94.581,77.344,94.961,259.281,0,0,0,525.002,575.9,823.256
2009,Zinc,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA SANTA LUISA S.A.,EL RECUERDO,ÁNCASH,Bolognesi,Huallanca,1040.562,585.861,532.8928,189.2801,132.068,48.8622,434.9771,796.923,623.52,384.6929,352.616,181.596
2009,Zinc,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA SANTA LUISA S.A.,SANTA LUISA,ÁNCASH,Bolognesi,Huallanca,2011.8968,1988.023,2188.7981,2436.6305,1655.3765,2616.8174,2283.7908,2459.6918,2878.7683,1572.123,1494.531,2544.32
2009,Zinc,TMF,Concentración,Flotación,Régimen General,CONSORCIO DE INGENIEROS EJECUTORES MINEROS S.A.,EL COFRE,Puno,Lampa,Paratia,239.96849,185.220687,208.73187,169.4423,197.4584,111.643432,147.3342,172.482,162.5188,154.791,150.9376,140.2312
2009,Zinc,TMF,Concentración,Flotación,Régimen General,CORP MINERA CASTROVIRREYNA S A,N 1 RELIQUIAS,Huancavelica,Castrovirreyna,Castrovirreyna,219.317171,32.473473,34.959775,31.454633,60.144162,51.095489,70.257976,130.094115,94.29531,57.825208,51.984896,90.124385
2009,Zinc,TMF,Concentración,Flotación,Pequeño Productor Minero,CORPORACION MINERA TOMA LA MANO S.A.,TOMA LA MANO Nº 2,ÁNCASH,Carhuaz,Marcara,48.274115,129.627999,148.74484,128.41937,155.287358,126.132645,157.18164,153.835306,123.066795,103.190405,102.155245,99.9243
2009,Zinc,TMF,Concentración,Flotación,Régimen General,EMPRESA ADMINISTRADORA CHUNGAR S.A.C.,ACUMULACION HUARON-5,Pasco,Pasco,Huayllay,0,0,0,882.888,1475.4176,798.221686,1188.82868,996.3566,1646.175,1236.426069,1135.244945,915.51871
2009,Zinc,TMF,Concentración,Flotación,Régimen General,EMPRESA ADMINISTRADORA CHUNGAR S.A.C.,ANIMON,Pasco,Pasco,Huayllay,7957.21001,6700.998105,7332.349612,3736.7084,3001.331274,3893.039062,4222.044284,3949.543786,3772.180086,4899.194251,4995.398367,5521.76915
2009,Zinc,TMF,Concentración,Flotación,Régimen General,EMPRESA ADMINISTRADORA CHUNGAR S.A.C.,BELLAVISTA,Pasco,Pasco,Huayllay,0,0,0,1637.0167,2204.92,1374.905307,1608.369424,1734.66229,866.051,1852.259387,1654.359194,1821.177843
2009,Zinc,TMF,Concentración,Flotación,Régimen General,EMPRESA ADMINISTRADORA CHUNGAR S.A.C.,C.M.H. Nº 8-A,Pasco,Pasco,Huayllay,0,0,0,327.677,0,0,0,178.115,0,0,0,0
2009,Zinc,TMF,Concentración,Flotación,Régimen General,EMPRESA ADMINISTRADORA CHUNGAR S.A.C.,DEMASIA ESPERANZA 3,Pasco,Pasco,Huayllay,0,0,0,18.055,0,0,0,0,0,0,0,0
2009,Zinc,TMF,Concentración,Flotación,Régimen General,EMPRESA ADMINISTRADORA CHUNGAR S.A.C.,HUARON 5-A,Pasco,Pasco,Huayllay,0,0,0,0,0,0,0,0,0,0,0,100.31672
2009,Zinc,TMF,Concentración,Flotación,Régimen General,EMPRESA ADMINISTRADORA CHUNGAR S.A.C.,PRECAUCION,Pasco,Pasco,Huayllay,0,0,0,596.4,1075.259,1720.19675,1303.3169,1572.5046,2488.45,801.760216,2094.712995,1020.402288
2009,Zinc,TMF,Concentración,Flotación,Régimen General,EMPRESA ADMINISTRADORA CHUNGAR S.A.C.,RESTAURADORA,Pasco,Pasco,Huayllay,0,0,0,0,0,0,0,213.07835,185.02,257.661972,40.99405,20.86801
2009,Zinc,TMF,Concentración,Flotación,Régimen General,EMPRESA EXPLOTADORA DE VINCHOS LTDA. S.A.C.,VINCHOS  i),Pasco,Pasco,Pallanchacra,14.288144,8.286768,22.5132,10.676848,4.251848,10.007377,16.893846,9.419226,27.73848,28.514416,10.641312,136.675669
2009,Zinc,TMF,Concentración,Flotación,Régimen General,EMPRESA MINERA LOS QUENUALES S.A.,ACUMULACION ISCAYCRUZ  e),Lima,Oyon,Oyon,13692.54804,9335.1,0,0,0,0,0,0,0,0,0,0
2009,Zinc,TMF,Concentración,Flotación,Régimen General,EMPRESA MINERA LOS QUENUALES S.A.,CASAPALCA-6,Lima,Huarochiri,Chicla,2603.9308,1813.5597,2017.88,2117.6372,2018.3191,2107.6156,2386.9746,2129.7056,2307.7689,2407.7585,2446.4024,2727.0211
2009,Zinc,TMF,Concentración,Flotación,Régimen General,MINERA BATEAS S.A.C.,SAN CRISTOBAL,Arequipa,Caylloma,Caylloma,1077.461636,1050.54114,1174.118497,1056.923195,1233.871274,1282.350507,1139.028195,1235.002943,1144.440307,1031.489945,1131.732348,988.066183
2009,Zinc,TMF,Concentración,Flotación,Régimen General,MINERA COLQUISIRI S.A.,MARIA TERESA,Lima,Huaral,Huaral,2523.696865,2412.825227,2693.715241,2259.097756,2541.847273,2565.770822,2360.746909,2073.467526,2161.536145,2338.927717,2413.028159,2091.153193
2009,Zinc,TMF,Concentración,Flotación,Régimen General,MINERA HUALLANCA S.A.,CONTONGA,ÁNCASH,Huari,San Marcos,998.261017,944.812323,1159.067925,1093.417811,1124.733514,781.10487,926.139489,758.5514,866.903952,963.005671,960.865788,995.423919
2009,Zinc,TMF,Concentración,Flotación,Régimen General,MINERA HUALLANCA S.A.,PUCARRAJO,ÁNCASH,Huari,San Marcos,165.176346,919.131872,737.86077,19.66728,794.977609,0,0,0,0,0,0,0
2009,Zinc,TMF,Concentración,Flotación,Pequeño Productor Minero,MINERA HUINAC S.A.C.,ADMIRADA-ATILA,ÁNCASH,Aija,La Merced,179.866282,150.5714,206.830674,332.09234,146.959952,290.976709,249.8736,290.500766,300.652696,383.72063,237.711025,37.485
2009,Zinc,TMF,Concentración,Flotación,Pequeño Productor Minero,MINERA SHUNTUR S.A.C.,SHUNTUR,ÁNCASH,Huaraz,Pira,20.45,0,0,0,0,0,0,9.98,33.258,66.759,47.034,90.84
2009,Zinc,TMF,Concentración,Flotación,Pequeño Productor Minero,MTZ S.A.C.,AIJA,ÁNCASH,Aija,Succha,322.075663,114.789732,319.839712,200.113615,0,0,57.72813,277.82418,157.465668,0,0,0
2009,Zinc,TMF,Concentración,Flotación,Régimen General,PAN AMERICAN SILVER S.A. MINA QUIRUVILCA,ACUMULACION QUIRUVILCA 1,La Libertad,Santiago De Chuco,Quiruvilca,0,269.497256,337.676519,349.226801,336.74763,0,0,0,0,0,0,0
2009,Zinc,TMF,Concentración,Flotación,Régimen General,PAN AMERICAN SILVER S.A. MINA QUIRUVILCA,ACUMULACION QUIRUVILCA 4,La Libertad,Santiago De Chuco,Quiruvilca,0,271.501663,220.937895,229.281811,204.54432,0,0,0,0,0,0,0
2009,Zinc,TMF,Concentración,Flotación,Régimen General,PAN AMERICAN SILVER S.A. MINA QUIRUVILCA,HUARON,Pasco,Pasco,Huayllay,982.579295,1105.107431,1133.921339,1111.708446,1069.367203,1010.83295,1042.101108,1258.724625,1165.712983,1186.151636,1101.571541,1044.678831
2009,Zinc,TMF,Concentración,Flotación,Régimen General,PAN AMERICAN SILVER S.A. MINA QUIRUVILCA,QUIRUVILCA,La Libertad,Santiago De Chuco,Quiruvilca,920.597928,440.671418,445.703629,436.808175,485.985171,991.838272,912.644356,972.031447,955.283571,990.228465,973.003012,1009.836422
2009,Zinc,TMF,Concentración,Flotación,Régimen General,SOCIEDAD MINERA AUSTRIA DUVAZ S.A.C.,AUSTRIA DUVAZ,JUNÍN,Yauli,Morococha,500.953604,493.187707,538.048641,340.115399,243.397933,732.893898,578.327513,438.845872,420.016769,378.974933,449.186119,460.572134
2009,Zinc,TMF,Concentración,Flotación,Régimen General,SOCIEDAD MINERA CORONA S.A.,ACUMULACION YAURICOCHA,Lima,Yauyos,Laraos,2081.907902,1730.55054,1897.650598,1875.918579,1578.084927,1829.794715,1800.907726,1843.35675,1941.063741,1970.822121,1821.200393,1173.116821
2009,Zinc,TMF,Concentración,Flotación,Régimen General,SOCIEDAD MINERA EL BROCAL S.A.A.,COLQUIJIRCA Nº 2,Pasco,Pasco,Tinyahuarco,5754.6552,4854.8024,5204.2534,5929.9705,6453.4796,6967.982,5238.2291,6661.6361,5645.9587,6490.6724,6169.6979,4993.0504
2009,Zinc,TMF,Concentración,Flotación,Pequeño Productor Minero,SOCIEDAD MINERA LAS CUMBRES S.A.C.,CONDORSENGA,Lima,Cajatambo,Gorgor,65.091673,83.21818,78.410899,14.864336,35.539832,31.48792,37.18497,50.407136,33.067681,52.183075,49.565767,0
2009,Zinc,TMF,Concentración,Flotación,Régimen General,VOLCAN COMPAÑIA MINERA S.A.A.,ANDAYCHAGUA,JUNÍN,Yauli,Huay-Huay,3677.275669,2523.426486,3140.790163,3310.884296,2837.736582,2632.413841,2424.736401,2999.642372,2426.028518,3281.866696,2774.33275,2633.519457
2009,Zinc,TMF,Concentración,Flotación,Régimen General,VOLCAN COMPAÑIA MINERA S.A.A.,CARAHUACRA,JUNÍN,Yauli,Yauli,2343.793977,973.885337,2534.736612,2225.61452,2456.435625,1236.418599,1268.838719,1336.565048,1324.331572,1340.073683,1450.52567,1431.755619
2009,Zinc,TMF,Concentración,Flotación,Régimen General,VOLCAN COMPAÑIA MINERA S.A.A.,CATON,JUNÍN,Yauli,Morococha,0,0,0,0,54.576757,164.298686,0,0,0,0,0,0
2009,Zinc,TMF,Concentración,Flotación,Régimen General,VOLCAN COMPAÑIA MINERA S.A.A.,CERRO DE PASCO,Pasco,Pasco,Simon Bolivar,8500.0008,8624.5856,9171.361178,8924.686039,8630.2008,7875.878224,8486.21238,9000.6276,8824.746631,8731.61643,8926.76174,8951.429822
2009,Zinc,TMF,Concentración,Flotación,Régimen General,VOLCAN COMPAÑIA MINERA S.A.A.,COLOMBIA Y SOCAVON SANTA ROSA,JUNÍN,Yauli,Huay-Huay,0,0,0,0,0,0,0,0,383.5499,654.687487,576.480497,214.24428
2009,Zinc,TMF,Concentración,Flotación,Régimen General,VOLCAN COMPAÑIA MINERA S.A.A.,GRAN BRETAÑA,JUNÍN,Yauli,Yauli,0,0,0,11.13992,103.237992,0,0,0,0,0,0,0
2009,Zinc,TMF,Concentración,Flotación,Régimen General,VOLCAN COMPAÑIA MINERA S.A.A.,SAN CRISTOBAL,JUNÍN,Yauli,Yauli,5810.3699,6791.926078,5889.518071,5391.435984,5080.03077,6636.38479,6700.502501,6905.79231,7588.059515,6960.77377,6797.533396,7120.816324
2009,Zinc,TMF,Concentración,Flotación,Régimen General,VOLCAN COMPAÑIA MINERA S.A.A.,TICLIO,JUNÍN,Yauli,Morococha,2143.792237,2248.257659,2443.269481,1592.739709,2583.22828,2151.509517,2120.795181,2108.057333,2215.308932,1751.934686,1811.009136,1765.28296
2009,Zinc,TMF,Concentración,Lixiviación,Régimen General,VOLCAN COMPAÑIA MINERA S.A.A.,CERRO DE PASCO,Pasco,Pasco,Simon Bolivar,0,0,0,0,0,0,0,0,0.103284,0,0,0
2009,Zinc,TMF,Refinación,,Régimen General,VOTORANTIM METAIS - CAJAMARQUILLA S.A.,REFINERIA DE ZINC CAJAMARQUILLA,Lima,Lima,Lurigancho,12009.61734,12333.3076,12524.1855,12755.4695,12859.42292,11273.06403,3937.559452,13623.08676,13228.62218,13678.89621,9170.873427,12327.55229
2009,Zinc,TMF,Refinación,,Régimen General,DOE RUN PERU S.R.L.,C.M.LA OROYA-REFINACION 1 Y 2,JUNÍN,Yauli,La Oroya,3931.426818,3429.25704,828.61713,0,1583.201664,0,0,0,0,0,0,0
2010,Cadmio,TMF,Refinación,,Régimen General,VOTORANTIM METAIS - CAJAMARQUILLA S.A.,REFINERIA DE ZINC CAJAMARQUILLA,Lima,Lima,Lurigancho,11.99892,6.9993,25.99792,25.99792,14.9988,31.99712,29.10738,32.307092,38.99727,36.99741,49.9965,51.9948
2010,Cobre,TMF,Concentración,Flotación,Pequeño Productor Minero,AMAPOLA 5 S.A.C.,AMAPOLA 5,ÁNCASH,Aija,La Merced,10.86263,0,11.372,1.959442,6.769328,15.412068,12.126729,13.46088,2.8009,10.52975,0,4.20306
2010,Cobre,TMF,Concentración,Flotación,Pequeño Productor Minero,BERGMIN S.A.C.,REVOLUCION 3 DE OCTUBRE Nº 2,HUÁNUCO,Ambo,San Rafael,6.213872,0,0,0,0,0,5.406191,7.353906,0,0,0,0
2010,Cobre,TMF,Concentración,Flotación,Régimen General,CATALINA HUANCA SOCIEDAD MINERA S.A.C.,CATALINA HUANCA,Ayacucho,Victor Fajardo,Canaria,46.822844,55.926172,50.688994,59.326276,65.902147,63.241059,52.407872,57.613536,52.152605,65.128303,61.999665,44.021411
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CARAVELI,Arequipa,Caraveli,Caraveli,0,0,4.351989,0,0,0,3.51689,0,0,0,7.739862,0
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,JULCANI,Huancavelica,Angaraes,Ccochaccasa,25.163964,19.793125,24.888061,24.210558,24.281845,20.009719,22.282178,24.610052,25.037417,25.66564,25.687563,24.858845
2010,Cobre,TMF,Concentración,Lixiviación,Régimen General,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CARAVELI,Arequipa,Caraveli,Caraveli,0,0,0.000009,0,0,0,0.000021,0,0,0,0.000009,0
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA ALPAMARCA S.A.C.,ALPAMARCA - 4,JUNÍN,Yauli,Santa Barbara De Carhuacayan,9.847147,5.751029,8.217783,17.521289,15.664597,15.836675,25.839819,18.701919,0,0,0,0
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA ANTAMINA S.A.,ANTAMINA,ÁNCASH,Huari,San Marcos,25390.3104,26769.2424,23608.654,27213.6611,25912.3992,31975.8721,28655.6244,25258.2168,22500.1422,31019.4746,26034.2214,30705.3827
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA ARGENTUM S.A.,ANTICONA  a),JUNÍN,Yauli,Yauli,85.721606,74.206036,91.748934,51.381924,87.557033,54.649894,64.945528,46.884202,61.996752,55.893436,59.6117,83.853896
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA ARGENTUM S.A.,MANUELITA,JUNÍN,Yauli,Yauli,29.988875,27.441873,21.896917,19.301895,27.836991,34.813386,32.460974,31.968236,24.690345,35.511035,18.513696,30.746195
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA ARGENTUM S.A.,MOROCOCHA,JUNÍN,Yauli,Morococha,94.818798,80.109822,84.445619,105.439911,78.342034,78.099254,85.061378,116.473035,102.852204,107.785335,95.020704,90.095634
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA ATACOCHA S.A.A.,ATACOCHA,Pasco,Pasco,San Francisco De Asis De Yarusyacan,213.195202,249.004814,271.789154,247.720802,221.796277,205.412127,221.07027,238.810478,248.414723,264.252525,249.332433,277.459371
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA CASAPALCA S.A.,AMERICANA,JUNÍN,Yauli,Yauli,258.236796,289.029639,324.758717,303.563469,299.632508,281.134691,297.998593,269.379583,290.28798,301.761498,335.183154,348.524937
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA CAUDALOSA S.A.,AREQUIPA-M,ÁNCASH,Carhuaz,San Miguel De Aco,31.581021,26.640339,31.516219,46.679822,44.823019,6.051384,53.297347,63.608422,19.48095,66.781448,29.978247,15.408279
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA CAUDALOSA S.A.,HUACHOCOLPA UNO,Huancavelica,Huancavelica,Huachocolpa,76.5527,75.5623,73.9065,78.1676,96.91532,66.2225,0,0,0,0,0,0
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA CONDESTABLE S.A.,CONDESTABLE,Lima,Cañete,Mala,950.79,802.8318,889.5896,999.9,940.7196,795.6032,991.008,1079.6112,1201.05,1075.877,1109.9322,1234.555
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA CONDESTABLE S.A.,RAUL,Lima,Cañete,Mala,949.244,740.8802,1003.068,1040.805,979.0283,1072.6436,1073.592,883.2744,869.805,981.0075,794.9344,694.33
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA MILPO S.A.A.,CERRO LINDO  b),Ica,Chincha,Chavin,1371.81681,1485.4846,1591.290324,1645.05322,1551.0331,1855.978069,1525.767198,1399.5417,1364.4296,1676.68545,1466.03938,1674.3492
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA MILPO S.A.A.,MILPO Nº1,Pasco,Pasco,Yanacancha,338.7799,292.6902,317.8884,314.5478,315.237,308.6374,296.794735,336.8328,311.6221,303.234926,303.2162,278.2389
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA RAURA S.A.,ACUMULACION RAURA  c),HUÁNUCO,Lauricocha,San Miguel De Cauri,269.38966,277.68767,273.87901,282.68164,292.20732,294.09969,303.96102,307.8569,296.97882,312.48468,362.32821,300.59256
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA SAN JUAN (PERU) S.A.,MINA CORICANCHA,Lima,Huarochiri,San Mateo,0,0,0,0,0,0,0,0,0,62.04182,59.11359,28.132049
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA SAN VALENTIN S.A.,SOLITARIA,Lima,Yauyos,Laraos,114.603676,55.79912,53.499548,59.833852,83.47808,37.1026,51.948168,34.172358,55.415856,69.902857,36.549374,35.258056
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA SANTA LUISA S.A.,BERLIN,ÁNCASH,Bolognesi,Pacllon,22.9913,39.4345,47.937,62.4822,64.2545,56.6885,50.0792,71.0014,61.2678,52.9221,52.4586,42.869
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA SANTA LUISA S.A.,EL RECUERDO,ÁNCASH,Bolognesi,Huallanca,5.6748,3.1312,5.8064,23.6055,27.3863,15.5432,13.7113,7.8903,9.2883,16.7912,22.5415,8.3073
2010,Cobre,TMF,Concentración,Flotación,Régimen General,COMPAÑIA MINERA SANTA LUISA S.A.,SANTA LUISA,ÁNCASH,Bolognesi,Huallanca,282.0697,165.6206,186.3984,173.3341,200.733,178.4959,214.7159,250.9036,168.7336,189.227,164.4651,158.2933
2010,Cobre,TMF,Concentración,Flotación,Régimen General,CONSORCIO DE INGENIEROS EJECUTORES MINEROS S.A.,EL COFRE,Puno,Lampa,Paratia,0,21.0528,0,0,0,0,0,0,0,0,0,0
2010,Cobre,TMF,Concentración,Flotación,Régimen General,DOE RUN PERU S.R.L.,COBRIZA 1126  d),Huancavelica,Churcampa,San Pedro De Coris,1476.806331,1145.496324,1215.40019,1815.197,1832.240718,1720.216553,1859.992878,1861.806924,1789.354015,1772.259522,1592.466875,1586.394708
2010,Cobre,TMF,Concentración,Flotación,Régimen General,EMPRESA ADMINISTRADORA CHUNGAR S.A.C.,ACUMULACION HUARON-3A,Pasco,Pasco,Huayllay,0,0,0,0,0,0,0,51.638894,44.183743,59.831896,50.554077,48.047488
2010,Cobre,TMF,Concentración,Flotación,Régimen General,EMPRESA ADMINISTRADORA CHUNGAR S.A.C.,ACUMULACION HUARON-5,Pasco,Pasco,Huayllay,14.691368,5.915482,12.027546,6.858176,16.821831,12.480895,22.878357,15.972413,10.664995,11.478762,12.374011,14.840865
2010,Cobre,TMF,Concentración,Flotación,Régimen General,EMPRESA ADMINISTRADORA CHUNGAR S.A.C.,ANIMON,Pasco,Pasco,Huayllay,75.527659,124.315127,147.993734,108.418379,147.098609,118.832305,109.522978,72.639073,57.082324,66.154668,55.403327,50.307165
2010,Cobre,TMF,Concentración,Flotación,Régimen General,EMPRESA ADMINISTRADORA CHUNGAR S.A.C.,BELLAVISTA,Pasco,Pasco,Huayllay,38.788346,45.719762,46.775343,42.578186,30.08903,40.037734,35.737734,33.660559,41.901856,35.312151,28.982978,45.830875
2010,Cobre,TMF,Concentración,Flotación,Régimen General,EMPRESA ADMINISTRADORA CHUNGAR S.A.C.,C.M.H. Nº 8-A,Pasco,Pasco,Huayllay,0,0,0,0,2.161927,0,0.767083,0,0,0.018327,0.323295,0
2010,Cobre,TMF,Concentración,Flotación,Régimen General,EMPRESA ADMINISTRADORA CHUNGAR S.A.C.,PRECAUCION,Pasco,Pasco,Huayllay,33.583633,10.751967,10.700864,14.633848,7.690789,6.605881,14.394997,3.524879,1.608015,0,0,0
2010,Cobre,TMF,Concentración,Flotación,Régimen General,EMPRESA ADMINISTRADORA CHUNGAR S.A.C.,RESTAURADORA,Pasco,Pasco,Huayllay,0,0,1.63749,5.641852,7.291425,7.212182,16.726354,21.368673,12.157665,27.039781,35.650391,25.067439
2010,Cobre,TMF,Concentración,Flotación,Régimen General,EMPRESA MINERA LOS QUENUALES S.A.,ACUMULACION ISCAYCRUZ  e),Lima,Oyon,Oyon,0,0,0,83.577503,153.7633,142.1784,119.792826,144.6549,155.4931,151.1214,139.0592,148.6568
2010,Cobre,TMF,Concentración,Flotación,Régimen General,EMPRESA MINERA LOS QUENUALES S.A.,CASAPALCA-6,Lima,Huarochiri,Chicla,222.4317,193.8838,191.6386,197.3344,193.9411,213.3347,218.8492,201.1308,199.9221,223.4442,211.3492,231.3913
2010,Cobre,TMF,Concentración,Flotación,Régimen General,GOLD FIELDS LA CIMA S.A.A.,CAROLINA Nº1,Cajamarca,Hualgayoc,Hualgayoc,4065.3001,3777.12742,4294.44612,3094.44597,4288.32712,3591.9139,3687.78398,3605.3426,3382.92244,3338.4428,3171.88464,3359.12103
2010,Cobre,TMF,Concentración,Flotación,Régimen General,MINAS ARIRAHUA S.A.,BARRENO,Arequipa,Condesuyos,Yanaquihua,9.03,7.892197,3.33126,15.17482,9.62487,9.41466,8.513256,7.49024,4.222951,4.230882,5.844377,6.792373
2010,Cobre,TMF,Concentración,Flotación,Régimen General,MINERA BATEAS S.A.C.,SAN CRISTOBAL,Arequipa,Caylloma,Caylloma,82.997633,67.728638,78.584104,71.167974,67.662,63.792615,67.491714,68.384446,64.49873,62.663012,57.26828,66.419163
2010,Cobre,TMF,Concentración,Flotación,Régimen General,MINERA COLQUISIRI S.A.,MARIA TERESA,Lima,Huaral,Huaral,90.921565,56.463305,75.348661,66.53554,90.135063,68.333252,128.84298,138.967652,118.496548,86.165897,96.391853,149.50063
2010,Cobre,TMF,Concentración,Flotación,Pequeño Productor Minero,MINERA DON ELISEO S.A.C.,SAN BRAULIO UNO,ÁNCASH,Recuay,Cotaparaco,33.282,40.95,35.625,50.5076,41.354,31.50504,38.08,61.179384,5.365,0,59.74,75.98
